ID,착과량(int),수고(m),수관폭1(min),수관폭2(max),수관폭평균,2022-09-01 새순,2022-09-02 새순,2022-09-03 새순,2022-09-04 새순,2022-09-05 새순,2022-09-06 새순,2022-09-07 새순,2022-09-08 새순,2022-09-09 새순,2022-09-10 새순,2022-09-11 새순,2022-09-12 새순,2022-09-13 새순,2022-09-14 새순,2022-09-15 새순,2022-09-16 새순,2022-09-17 새순,2022-09-18 새순,2022-09-19 새순,2022-09-20 새순,2022-09-21 새순,2022-09-22 새순,2022-09-23 새순,2022-09-24 새순,2022-09-25 새순,2022-09-26 새순,2022-09-27 새순,2022-09-28 새순,2022-09-29 새순,2022-09-30 새순,2022-10-01 새순,2022-10-02 새순,2022-10-03 새순,2022-10-04 새순,2022-10-05 새순,2022-10-06 새순,2022-10-07 새순,2022-10-08 새순,2022-10-09 새순,2022-10-10 새순,2022-10-11 새순,2022-10-12 새순,2022-10-13 새순,2022-10-14 새순,2022-10-15 새순,2022-10-16 새순,2022-10-17 새순,2022-10-18 새순,2022-10-19 새순,2022-10-20 새순,2022-10-21 새순,2022-10-22 새순,2022-10-23 새순,2022-10-24 새순,2022-10-25 새순,2022-10-26 새순,2022-10-27 새순,2022-10-28 새순,2022-10-29 새순,2022-10-30 새순,2022-10-31 새순,2022-11-01 새순,2022-11-02 새순,2022-11-03 새순,2022-11-04 새순,2022-11-05 새순,2022-11-06 새순,2022-11-07 새순,2022-11-08 새순,2022-11-09 새순,2022-11-10 새순,2022-11-11 새순,2022-11-12 새순,2022-11-13 새순,2022-11-14 새순,2022-11-15 새순,2022-11-16 새순,2022-11-17 새순,2022-11-18 새순,2022-11-19 새순,2022-11-20 새순,2022-11-21 새순,2022-11-22 새순,2022-11-23 새순,2022-11-24 새순,2022-11-25 새순,2022-11-26 새순,2022-11-27 새순,2022-11-28 새순,2022-09-01 엽록소,2022-09-02 엽록소,2022-09-03 엽록소,2022-09-04 엽록소,2022-09-05 엽록소,2022-09-06 엽록소,2022-09-07 엽록소,2022-09-08 엽록소,2022-09-09 엽록소,2022-09-10 엽록소,2022-09-11 엽록소,2022-09-12 엽록소,2022-09-13 엽록소,2022-09-14 엽록소,2022-09-15 엽록소,2022-09-16 엽록소,2022-09-17 엽록소,2022-09-18 엽록소,2022-09-19 엽록소,2022-09-20 엽록소,2022-09-21 엽록소,2022-09-22 엽록소,2022-09-23 엽록소,2022-09-24 엽록소,2022-09-25 엽록소,2022-09-26 엽록소,2022-09-27 엽록소,2022-09-28 엽록소,2022-09-29 엽록소,2022-09-30 엽록소,2022-10-01 엽록소,2022-10-02 엽록소,2022-10-03 엽록소,2022-10-04 엽록소,2022-10-05 엽록소,2022-10-06 엽록소,2022-10-07 엽록소,2022-10-08 엽록소,2022-10-09 엽록소,2022-10-10 엽록소,2022-10-11 엽록소,2022-10-12 엽록소,2022-10-13 엽록소,2022-10-14 엽록소,2022-10-15 엽록소,2022-10-16 엽록소,2022-10-17 엽록소,2022-10-18 엽록소,2022-10-19 엽록소,2022-10-20 엽록소,2022-10-21 엽록소,2022-10-22 엽록소,2022-10-23 엽록소,2022-10-24 엽록소,2022-10-25 엽록소,2022-10-26 엽록소,2022-10-27 엽록소,2022-10-28 엽록소,2022-10-29 엽록소,2022-10-30 엽록소,2022-10-31 엽록소,2022-11-01 엽록소,2022-11-02 엽록소,2022-11-03 엽록소,2022-11-04 엽록소,2022-11-05 엽록소,2022-11-06 엽록소,2022-11-07 엽록소,2022-11-08 엽록소,2022-11-09 엽록소,2022-11-10 엽록소,2022-11-11 엽록소,2022-11-12 엽록소,2022-11-13 엽록소,2022-11-14 엽록소,2022-11-15 엽록소,2022-11-16 엽록소,2022-11-17 엽록소,2022-11-18 엽록소,2022-11-19 엽록소,2022-11-20 엽록소,2022-11-21 엽록소,2022-11-22 엽록소,2022-11-23 엽록소,2022-11-24 엽록소,2022-11-25 엽록소,2022-11-26 엽록소,2022-11-27 엽록소,2022-11-28 엽록소
TRAIN_1275,42,231.0,334.0,390.0,362.0,5.1,5.0,5.0,4.9,4.8,4.8,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,75.06341536501519,75.02298387862521,74.93559481296475,74.7369092094386,74.54005739613332,74.34647544916268,74.26715736628901,74.21891201506229,74.05113561563539,74.00905906175342,73.94721237567562,73.8580845981888,73.66999621099554,73.64367016224178,73.58192636960567,73.43312336206493,73.28485572972167,73.12262739564419,73.0360235126498,72.84817803805049,72.82300099340092,72.76783718349785,72.73969855968616,72.66548775528457,72.52307200549578,72.40355593874368,72.23504345158675,72.12978080608953,72.01145142042756,71.87274273483685,71.67711352414487,71.62282160295652,71.49031974398638,71.29882173045934,71.20821879816175,71.11355468292294,70.99871387356032,70.9589947881842,70.94566212624088,70.90390620516935,70.71657865412274,70.6259645810287,70.42883296698149,70.37863271396556,70.28761310206762,70.08810909233505,70.04115612662495,69.89103030313736,69.7259216535718,69.63201705673123,69.50621650841497,69.41982227205524,69.25513769518109,69.22816614088475,69.19664681173042,69.15139212384425,69.02185804851662,69.00161516293987,68.91715305217565,68.88952108623346,68.71081729686537,68.58922623425258,68.45074661864311,68.32397883849855,68.1585931919045,68.0613871884885,67.92153833955375,67.8373625305965,67.70524876300266,67.62033333807234,67.57617237607023,67.45731342546117,67.40823197896745,67.24722079343404,67.17813872362206,67.15050338098337,66.96167072035851,66.8990134470865,66.81912729669658,66.79609367144528,66.75121267663873,66.71076560444419,66.62970016892983,66.48688115808622,66.41912601688435,66.36697216999195,66.16914943020636,65.97772825861186,65.93362401202877
TRAIN_0455,737,216.0,319.0,342.0,330.5,2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,76.0180472625009,75.8984611023863,75.81986855214441,75.73687081439166,75.71230511177139,75.60603818720709,75.48712513188823,75.48213069221458,75.32122304556414,75.27805516871305,75.15070268692506,75.05736782624446,74.94085277107557,74.91687103922297,74.83749844494685,74.66209473640986,74.61864071609217,74.57745512914775,74.44526001816371,74.26479400896343,74.1781229526696,74.01859452980338,73.84350161183794,73.74107587730151,73.5935579456599,73.48764141573383,73.31686986994839,73.13395962238172,73.09891565199341,72.97075747266133,72.84996194657263,72.7763229936813,72.69884205295584,72.51160995652916,72.43430324385598,72.2611290382622,72.23910278129243,72.16953994653703,72.16756834577875,72.08469506131509,72.03223232868295,71.85403452326588,71.84116086470523,71.81966864606859,71.62504204354032,71.56188132792582,71.5176364790494,71.46971905798605,71.275357196019,71.16597919690413,71.13335518083116,71.07148972289369,70.94723165739013,70.78733214980117,70.7614131996249,70.58727897803664,70.53331972289278,70.5127509895462,70.43106976650363,70.31249701361077,70.16016203151864,70.0348151859462,69.85011295668698,69.78703866818509,69.77075151811637,69.70434721392094,69.53122629336144,69.50336919633509,69.43767954319671,69.43647878218343,69.30976960799016,69.13993952707796,69.11209856526337,69.02176648141594,68.9995546153784,68.81052536608655,68.69656198392319,68.57551159774464,68.51924773318726,68.50052391584879,68.33381411273028,68.31654852399802,68.29647424092671,68.15627183842865,68.1415830613756,68.04497806311606,67.85626486946678,67.76800188040464,67.7143596781571
TRAIN_0815,388,216.0,253.0,325.0,289.0,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,83.06845492451811,82.89566854341778,82.83471573963931,82.68124536844616,82.49483799494249,82.48747236689582,82.32069869183191,82.17817294363469,82.15484191273715,81.95821246171411,81.7890886044288,81.67398284598802,81.62564646700653,81.56425551100446,81.54368759017143,81.46793551825722,81.3957034945687,81.26105213797601,81.07070222588867,80.88466419504506,80.81463891684065,80.77939848230291,80.6628388560181,80.59616482901762,80.5121220221889,80.48975501168721,80.48661142919923,80.41605054654293,80.4117730590281,80.38048165809117,80.30122580949728,80.10830788732449,80.10614347132322,80.01703958625284,80.01534866096826,79.86306088019838,79.68039544331252,79.63826238202915,79.47885827721947,79.32735746419718,79.30971097241859,79.24033485077467,79.05607786797239,79.03467392391353,78.89567986255858,78.88523558922053,78.84335013617965,78.75232275239993,78.5920962230307,78.42593897779936,78.33779276693005,78.30230956743056,78.18143150914979,78.07909518365784,77.9738052605623,77.78337916612595,77.63286009366504,77.43508097925526,77.38875031615605,77.27479166996653,77.26281675921939,77.23952890118127,77.0752666739253,76.91737875760674,76.86918521985916,76.84376645602934,76.6703150598155,76.6198704204609,76.48062964557327,76.437764978017,76.3757307648612,76.2261069925588,76.16400480944004,76.12931978103865,76.09961182886752,75.90492813732374,75.85016380651723,75.76652477014663,75.62913304688131,75.60276548843326,75.433401407091,75.36094258821542,75.18917802097474,75.05999420808311,74.99523991391014,74.95804557393464,74.85617954736337,74.6763887603572,74.60630725161425
TRAIN_0995,608,314.0,459.0,516.0,487.5,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,74.39527913102668,74.261966854723,74.2567296168306,74.0895199473851,74.03685781069598,73.94121278938292,73.75061967135669,73.67718875191309,73.54643351697705,73.38313608879895,73.19101529703624,73.00303628306904,72.93416847148734,72.8060279295882,72.67785999356332,72.62388601096008,72.5768592127103,72.38002772212737,72.34382159824392,72.26519642156384,72.19361469109202,72.01424375898632,71.95605596093615,71.81037390533659,71.69944558780095,71.67994094035916,71.63284752882105,71.49521407213557,71.34706824184227,71.23454655123057,71.22167265758912,71.09656750722546,70.93078435249973,70.8292140104703,70.82392638059122,70.71530565615389,70.66700670343768,70.58166685488898,70.46947808706906,70.31496536310158,70.14720044523078,70.12867171226833,70.05099462887806,69.85569626864998,69.77094831833115,69.61202207891877,69.51647475457459,69.37064093928208,69.34942502874041,69.33763583838368,69.2562497823625,69.2031377135255,69.05891108543962,68.91183814546802,68.82380129351117,68.72802297938591,68.63766877736745,68.44278939608316,68.36953419555405,68.36100375693596,68.31691566810177,68.25017110891025,68.21526954505356,68.07870765732942,67.91532280317068,67.75561649110293,67.57685691542625,67.47208410164538,67.42773916622036,67.3394426692811,67.26503211709947,67.21408199118602,67.06569619591353,66.94721785854408,66.84299882815988,66.82428513256828,66.76815220217061,66.74815345280444,66.5665584095707,66.50897055176935,66.31657476700391,66.17869948824489,66.0904471264771,65.89681439152496,65.72814238734169,65.5312902972642,65.39637091766662,65.31054607345916,65.19461710948438
TRAIN_1981,609,241.0,316.0,388.0,352.0,2.8,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,78.88392982031017,78.84006844049064,78.66371089211403,78.5830719073244,78.56458106661601,78.53029924637792,78.44693327714667,78.34050099494038,78.29387958052197,78.14170903026388,78.1129048267188,78.09645043282383,78.07294357334061,77.92343302828758,77.8528419438,77.78685726180194,77.78015340304509,77.69880593820147,77.53252729273174,77.41264223602394,77.28074091569123,77.27788246008971,77.25418663473481,77.16734726205637,77.00070602052821,76.90550017234875,76.82758439288926,76.66281821804375,76.61417766925052,76.57255466797217,76.43792086316742,76.40255361234964,76.29468264062109,76.21965304955363,76.1875777901906,76.15632068185771,76.0385926151581,75.8610443222862,75.7727858889658,75.57819132442017,75.43457784187461,75.26737588548266,75.14109275969008,74.98108731250689,74.8027465857737,74.61505595094694,74.57340395563,74.42458895550986,74.41676985863157,74.3233619577948,74.12935089911079,73.99209807373593,73.83530546482405,73.80287822590844,73.74965988131224,73.72327175805361,73.70185525968282,73.65463331518903,73.62175393201734,73.58885342635733,73.53683187103259,73.3964771520405,73.28060275523862,73.20613582980768,73.10753541028916,73.06020629201724,72.91217731197901,72.90595905942014,72.86847642701854,72.75083755881958,72.65357212670017,72.48803849383216,72.39137220791191,72.22210796209913,72.13647446427242,72.03874901050563,71.85910343511343,71.79991748109785,71.67997941551678,71.5548272777835,71.48321943401564,71.39342365838237,71.21064729934074,71.13587600505221,71.0196090306198,70.99392138085031,70.87200981900003,70.72106997348386,70.67548522625846
TRAIN_0201,393,313.0,457.0,565.0,511.0,4.0,4.0,4.0,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,73.54285023517525,73.36835695435896,73.34852264507067,73.15701185340522,73.11354737929665,73.01973931618856,72.85839628236931,72.78233444581205,72.60653781095878,72.48684510635924,72.45476735941693,72.36583394957736,72.1895580417865,72.0880350868819,72.0010815894847,71.86950684404067,71.7269020227519,71.6016290387213,71.47410225918644,71.37951973408293,71.30865515575644,71.12119456448515,70.96956223551621,70.87289652129668,70.74137449228664,70.70837917370302,70.6093068575962,70.55010298506636,70.37719877699023,70.305962659797,70.10891102870467,70.00536582789941,69.84393322622405,69.68926190184379,69.64051166631933,69.44345542959752,69.2714204417789,69.16157734250389,69.1349920416532,69.06191955225803,69.01166995600825,68.97869016614659,68.94801807464516,68.79092536832823,68.59842472261168,68.43676285863118,68.38237787431802,68.24495472021302,68.09311442967278,68.02228942209564,67.96135599932919,67.79289291067009,67.71570346100638,67.65433900638222,67.46323314257317,67.32057837289463,67.18294130781386,67.01785187469476,66.90098802411276,66.82312300030445,66.71830365751639,66.61464882175625,66.60103362096334,66.41905887655453,66.24365902260217,66.0913052672559,65.99507377319404,65.835240654144,65.73697391252801,65.56488051961318,65.54007476741168,65.53079950497195,65.38934566244221,65.28526495729693,65.13517500790553,65.03942690130704,65.00468922661389,64.87642167410598,64.74700653916881,64.59425560295031,64.553763877259,64.48843158300157,64.3568063586002,64.25783413531126,64.09037294851241,63.9096043220621,63.89566576568119,63.814538978572216,63.730320554380185
TRAIN_0161,758,189.0,308.0,377.0,342.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,78.30920691302266,78.29304412213058,78.1190578572872,78.10096620692154,77.92618268079953,77.90526482952318,77.81934141767627,77.72077730131043,77.71179608592115,77.52392631868419,77.43945911393904,77.29829972758621,77.17931246744855,77.15812843290296,77.14004330741177,77.0965476926868,77.00480907871473,77.0014813206307,76.87039789000654,76.74647804395282,76.55957562544182,76.53877561235893,76.38222537602836,76.27098622784126,76.21348128094175,76.14995996613098,75.9783475100984,75.8743339638042,75.82798115179395,75.650325119149,75.60596336550913,75.48694150505145,75.32904369847869,75.2551622249624,75.20730816981883,75.1671791703748,75.07024138900888,74.97529356265287,74.86374357242869,74.70106323773486,74.5559025910059,74.54380500299628,74.38707631651276,74.36573598063482,74.23030728931668,74.04281010653641,73.89791259173042,73.75541213517262,73.69756060659589,73.60073572166846,73.40124628485987,73.3149650680905,73.15434364871365,73.1326606309591,72.95910802006348,72.90660740492602,72.82732678504877,72.7885704927828,72.70036849360878,72.57457322924292,72.51127412249566,72.32213297696792,72.19394492201383,72.01244853891676,71.85055170724688,71.84099518744395,71.78711389080767,71.6152644957715,71.59573382202939,71.53368306798718,71.50385839411817,71.43937881703937,71.34552351883843,71.27245052194918,71.1965900277366,71.04055089092479,70.91784012564882,70.73691674835794,70.57225196400718,70.56791512012316,70.43720101834742,70.4035779038714,70.24957283852996,70.24488993374818,70.1032408990088,70.08447966268976,70.06080465763587,69.8845706412111,69.7545399002907
TRAIN_1579,368,342.0,362.0,393.0,377.5,4.1,4.1,4.0,4.0,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,77.15623547673678,76.99481688058191,76.84428356276936,76.72353388522447,76.71130427465667,76.51307559135245,76.39841431014251,76.21823883105849,76.08910968613492,76.04544960294368,75.93220410117878,75.86118251778757,75.8511384954849,75.75249046101565,75.68414461678394,75.50411780498315,75.46291918543227,75.42237001541459,75.32949383305015,75.17844129128014,75.10764760637346,74.96473560243443,74.90468194022496,74.71228187743198,74.51585820806183,74.34756213662259,74.33794083507563,74.3104417326053,74.28222012568135,74.24096643383623,74.22276136380462,74.1975334923242,74.14554735724782,73.98342140863137,73.79457049847318,73.59686801311378,73.48993630974283,73.45948109015008,73.2860951039509,73.26021979665913,73.24814342153866,73.09395850712235,73.02601703356184,72.9225448237162,72.88774009944657,72.79401219418945,72.6361680216476,72.60094007013265,72.58076902855967,72.5335133494308,72.34441742479977,72.30087209146888,72.29313313575275,72.29081591714078,72.17719469611262,72.15130635445072,72.11357060807981,72.0674040129008,71.95253153047443,71.81999785214305,71.63259294000325,71.45104957926328,71.28165492953367,71.16594702183289,71.09900257094407,71.06316576709374,70.99825108938646,70.84665168534889,70.84022116464293,70.70492117146065,70.52435019616102,70.38328524470172,70.32768004262344,70.31279786003834,70.19490946635533,70.12519328802593,70.06825098127085,69.87093406980503,69.78659585351349,69.76484424922052,69.60155816006771,69.48323446466794,69.4202619302257,69.31704066033214,69.23823447686169,69.06669941663188,69.05896419386073,69.01860403584531,68.89974495700523
TRAIN_0702,232,245.0,321.0,346.0,333.5,4.2,4.2,4.1,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,0.0,0.0,76.8729971832855,76.68342842183742,76.60365315476983,76.47282403946052,76.45223363964891,76.28645509589109,76.24449290709266,76.04632533672155,75.95859880889661,75.84716425217177,75.7864630537094,75.67207654855078,75.51714879260052,75.50162126874412,75.40451648580274,75.29518638029961,75.20177785131061,75.03606052014301,74.96660502557887,74.8723850150437,74.85611420537516,74.82571593807722,74.79442179405808,74.77024811945428,74.57654672002089,74.38608311020772,74.25981651966937,74.24075536540025,74.1164378952498,74.05186765519723,74.00859814898813,73.97252471713267,73.78160222782849,73.72316928287547,73.69609448225249,73.57016839355803,73.45469733822041,73.40249840822997,73.21807065528877,73.10188483147351,73.00204698730356,72.82103245731992,72.65660453830978,72.5070186588608,72.41419404713557,72.23693169309347,72.0522513966227,71.9657598124605,71.84214485789686,71.69078623261687,71.59736872608475,71.44330489002877,71.2500951924651,71.14183997923004,71.00201071176346,70.8355218073789,70.72084712011721,70.67631127930113,70.52493944000373,70.41218697286077,70.25638094548424,70.17994349296796,70.0999534525183,69.97444960048601,69.97100603661708,69.91261922971513,69.81927844847296,69.76425771077423,69.75110652030061,69.72157809783718,69.63475947731817,69.59031898480511,69.52025422305172,69.38445581008303,69.31265094778891,69.19974962442754,69.05550355559676,68.94393527487551,68.89980120074502,68.74674708133172,68.61792303010672,68.4344099444419,68.28930926992166,68.21391462493058,68.17859587798246,68.04178703509423,67.96216011604436,67.79117793464927,67.67889413784337
TRAIN_1500,496,229.0,308.0,337.0,322.5,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,71.993197085149,71.93224386685974,71.74378353035533,71.7328231512043,71.53576334027318,71.47377995849033,71.38014140004057,71.24493782368246,71.06352906827405,70.89530516462163,70.76905906974572,70.61807618714073,70.51696216790039,70.3503517237818,70.29352108791527,70.13752894188907,69.97808872346396,69.91381191007571,69.88504471795444,69.79394012406168,69.64892411019866,69.62339315525011,69.57130829025876,69.43555035189034,69.26257768691751,69.15811692940979,69.03262974424798,68.9851509455463,68.87125495201717,68.80599478802131,68.77978827186992,68.6216693101981,68.56539301858653,68.36640636671757,68.21728273053145,68.21280470995725,68.19048971208575,67.99683143933771,67.96922574595911,67.84808649119083,67.68781710435826,67.62879381762502,67.52043528291004,67.3857004053032,67.29378540971878,67.19266751635462,67.0493173097118,67.0046377397208,66.80582692478298,66.79722648787106,66.76919747367322,66.60994237681751,66.49710181563152,66.4604221804841,66.39992084312107,66.22535088554592,66.17484669717676,66.04440689485244,65.85402195645743,65.75029078085862,65.73580330817121,65.7211086926513,65.67275199165275,65.5278125367479,65.50279031775374,65.33938433589574,65.26177818822721,65.19663218410709,65.08062819997096,65.00170585362659,64.94898352464348,64.7523045866018,64.58518333153336,64.49052468667749,64.3685048789617,64.35457763944765,64.34567334249249,64.29384326788528,64.10343137768326,63.9344277790815,63.84473419900456,63.7424935611998,63.623102869073485,63.4688672836148,63.350044471506585,63.263500659584665,63.21069137392584,63.13452237459399,63.0020471401596
